"単価ﾏｽﾀｰ区分","単価ﾏｽﾀｰ区分名","単価種類","単価種類名","取引先ｺｰﾄﾞ","取引先名","商品ｺｰﾄﾞ","商品名","単価種別","単価種別名","単価","単価掛率","単価変更日付","変更後単価使用区分","期間単価対象日付","変更後単価","変更後単価掛率"
0,"売上単価",1,"得意先別商品","100005","㈱インターリンクス","01340006","ｾｲｺｰ SNA225PC",0,"単価",12500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100005","㈱インターリンクス","01340009","ｾｲｺｰ SND187P",0,"単価",6800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100005","㈱インターリンクス","01340010","ｾｲｺｰ SND191P",0,"単価",6800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100005","㈱インターリンクス","01340011","ｾｲｺｰ SND193P",0,"単価",6800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100005","㈱インターリンクス","01340012","ｾｲｺｰ SND195P",0,"単価",6800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100005","㈱インターリンクス","01340015","ｾｲｺｰ SND253PC",0,"単価",6800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100005","㈱インターリンクス","01340016","ｾｲｺｰ SND255PC",0,"単価",6800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100005","㈱インターリンクス","01340017","ｾｲｺｰ SND363PC",0,"単価",6800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100005","㈱インターリンクス","01340018","ｾｲｺｰ SND365PC",0,"単価",6800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100005","㈱インターリンクス","01340019","ｾｲｺｰ SND367PC",0,"単価",6800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100005","㈱インターリンクス","01340020","ｾｲｺｰ SND371PC",0,"単価",6800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100005","㈱インターリンクス","01340021","ｾｲｺｰ SND375PC",0,"単価",6800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100005","㈱インターリンクス","01340022","ｾｲｺｰ SND377P",0,"単価",6800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100005","㈱インターリンクス","01340023","ｾｲｺｰ SND377R",0,"単価",6800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100005","㈱インターリンクス","01340024","ｾｲｺｰ SND379P",0,"単価",6800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100005","㈱インターリンクス","01340025","ｾｲｺｰ SND379R",0,"単価",6800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100005","㈱インターリンクス","01340026","ｾｲｺｰ SND399P",0,"単価",6800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100005","㈱インターリンクス","01340027","ｾｲｺｰ SND409P",0,"単価",6800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100005","㈱インターリンクス","01340028","ｾｲｺｰ SND411P",0,"単価",6800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100005","㈱インターリンクス","01340029","ｾｲｺｰ SND495PC",0,"単価",6800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100005","㈱インターリンクス","01340056","ｾｲｺｰ SND309P",0,"単価",6800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340002","ｾｲｺｰ SKX007KC",0,"単価",13500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340003","ｾｲｺｰ SKX007KD",0,"単価",14000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340004","ｾｲｺｰ SKX009KC",0,"単価",13500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340005","ｾｲｺｰ SKX009KD",0,"単価",14000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340006","ｾｲｺｰ SNA225PC",0,"単価",13000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340009","ｾｲｺｰ SND187P",0,"単価",8000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340010","ｾｲｺｰ SND191P",0,"単価",8000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340011","ｾｲｺｰ SND193P",0,"単価",8000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340012","ｾｲｺｰ SND195P",0,"単価",8000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340015","ｾｲｺｰ SND253PC",0,"単価",9500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340016","ｾｲｺｰ SND255PC",0,"単価",9500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340017","ｾｲｺｰ SND363PC",0,"単価",8000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340018","ｾｲｺｰ SND365PC",0,"単価",8000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340019","ｾｲｺｰ SND367PC",0,"単価",8000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340020","ｾｲｺｰ SND371PC",0,"単価",8000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340021","ｾｲｺｰ SND375PC",0,"単価",8000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340022","ｾｲｺｰ SND377P",0,"単価",8000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340023","ｾｲｺｰ SND377R",0,"単価",8000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340024","ｾｲｺｰ SND379P",0,"単価",8000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340025","ｾｲｺｰ SND379R",0,"単価",8000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340026","ｾｲｺｰ SND399P",0,"単価",8000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340027","ｾｲｺｰ SND409P",0,"単価",8000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340028","ｾｲｺｰ SND411P",0,"単価",8000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340029","ｾｲｺｰ SND495PC",0,"単価",8000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340033","ｾｲｺｰ SNK355KC",0,"単価",6000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340034","ｾｲｺｰ SNK357KC",0,"単価",6000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340035","ｾｲｺｰ SNK361KC",0,"単価",6000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340039","ｾｲｺｰ SNK381KC",0,"単価",6000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340040","ｾｲｺｰ SNK385KC",0,"単価",6000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340041","ｾｲｺｰ SNK393KC",0,"単価",6000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340056","ｾｲｺｰ SND309P",0,"単価",8000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340106","ｾｲｺｰ MIJ 自動巻 SNKE79J",0,"単価",6500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340107","ｾｲｺｰ MIJ 自動巻 SNKE85J",0,"単価",6500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340108","ｾｲｺｰ MIJ 自動巻 SNKE87J",0,"単価",6500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340109","ｾｲｺｰ MIJ 自動巻 SNKK71J",0,"単価",6500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340110","ｾｲｺｰ MIJ 自動巻 SNKK65J",0,"単価",6500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340111","ｾｲｺｰ MIJ 自動巻 SNKK69J",0,"単価",6500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340112","ｾｲｺｰ MIJ 1/20クロノ SNDA75J",0,"単価",13000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340113","ｾｲｺｰ MIJ 1/20クロノ SNDA81J",0,"単価",13000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340114","ｾｲｺｰ MIJ ソーラー SNE077J",0,"単価",15000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340115","ｾｲｺｰ MIJ ソーラー SNE081J",0,"単価",15000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340116","ｾｲｺｰ MIJ ソーラー SNE084J",0,"単価",15000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340130","ｾｲｺｰ SSB025PC",0,"単価",8800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340131","ｾｲｺｰ SSB027PC",0,"単価",8800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340132","ｾｲｺｰ SSB031PC",0,"単価",9500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340133","ｾｲｺｰ SNN235PC",0,"単価",8500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340134","ｾｲｺｰ SNN237PC",0,"単価",9000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340135","ｾｲｺｰ SSC015PC",0,"単価",17000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340136","ｾｲｺｰ SSC017PC",0,"単価",17000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340139","ｾｲｺｰ SKZ209JC",0,"単価",17500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340140","ｾｲｺｰ SKZ211JC",0,"単価",17500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340141","ｾｲｺｰ SNK369JC",0,"単価",6500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340142","ｾｲｺｰ SNK375JC",0,"単価",6500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340143","ｾｲｺｰ SNK559JC",0,"単価",6500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340144","ｾｲｺｰ SNK567JC",0,"単価",6500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340145","ｾｲｺｰ SNK574JC",0,"単価",10000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340146","ｾｲｺｰ SNKD97JC",0,"単価",7900.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340147","ｾｲｺｰ SNKE01JC",0,"単価",7900.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340148","ｾｲｺｰ SNKE49JC",0,"単価",6500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340149","ｾｲｺｰ SNKE53JC",0,"単価",6500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340150","ｾｲｺｰ SNKK27JC",0,"単価",6500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340151","ｾｲｺｰ SNZD17JC",0,"単価",9800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340152","ｾｲｺｰ SNZE81JC",0,"単価",12500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340153","ｾｲｺｰ SNZE83JC",0,"単価",14000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340154","ｾｲｺｰ SNZF17JC",0,"単価",12500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340155","ｾｲｺｰ SNZF22JC",0,"単価",14000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340156","ｾｲｺｰ SNZG09JC",0,"単価",9500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340157","ｾｲｺｰ SNZG15JC",0,"単価",9500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340158","ｾｲｺｰ SNZG17JC",0,"単価",13500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340159","ｾｲｺｰ SNZH53JC",0,"単価",12800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340160","ｾｲｺｰ SNZH55JC",0,"単価",12800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340161","ｾｲｺｰ SNZH57JC",0,"単価",12800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340162","ｾｲｺｰ SNZH63JC",0,"単価",12800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340163","ｾｲｺｰ SNZJ05JC",0,"単価",13000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340164","ｾｲｺｰ SNZJ09JC",0,"単価",14000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340165","ｾｲｺｰ SNZJ11JC",0,"単価",15000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340166","ｾｲｺｰ SNAB71PC",0,"単価",20000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340167","ｾｲｺｰ SNDC87PD",0,"単価",10000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340168","ｾｲｺｰ SNDC89PD",0,"単価",10000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340169","ｾｲｺｰ SNDD85PC",0,"単価",12000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340170","ｾｲｺｰ SNDD87PC",0,"単価",12000.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340171","ｾｲｺｰ SNDD89PC",0,"単価",14500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340172","ｾｲｺｰ SNK803KD",0,"単価",6800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340173","ｾｲｺｰ SNK809KD",0,"単価",6800.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340174","ｾｲｺｰ SSC021PC",0,"単価",18500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340175","ｾｲｺｰ SSC075PC",0,"単価",19500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01340176","ｾｲｺｰ SSC137PC",0,"単価",20500.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410012","ﾃｸﾉｽ TAM530-GB",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410013","ﾃｸﾉｽ TAM530-TB",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410014","ﾃｸﾉｽ TAL742-TB",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410015","ﾃｸﾉｽ TAL742-TW",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410016","ﾃｸﾉｽ TGM615-SB",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410017","ﾃｸﾉｽ TGM615-SW",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410022","ﾃｸﾉｽ TBM674-TB",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410023","ﾃｸﾉｽ TBM674-TS",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410024","ﾃｸﾉｽ TBL726-TB",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410025","ﾃｸﾉｽ TBL726-TS",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410026","ﾃｸﾉｽ TAM629-SB",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410027","ﾃｸﾉｽ TAM629-TN",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410042","ﾃｸﾉｽ T3032-TB",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410043","ﾃｸﾉｽ T3032-TW",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410044","ﾃｸﾉｽ T2046-GB",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410045","ﾃｸﾉｽ T2046-TB",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410054","ﾃｸﾉｽ TGM615-BB",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410056","ﾃｸﾉｽ T1019-TH",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410057","ﾃｸﾉｽ T1019-TS",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410058","ﾃｸﾉｽ T1079-IS",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410059","ﾃｸﾉｽ T1079-IB",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410063","ﾃｸﾉｽ T1079-IW",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410068","ﾃｸﾉｽ T4146-SB",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410069","ﾃｸﾉｽ T4146-SW",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410072","ﾃｸﾉｽ TGM615-LB",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410073","ﾃｸﾉｽ TGM615-LW",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410075","ﾃｸﾉｽ TAL742-GB",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410096","ﾃｸﾉｽ TGM615-TB",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410097","ﾃｸﾉｽ TAM629-SM",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410098","ﾃｸﾉｽ T4146-SN",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410099","ﾃｸﾉｽ T9280-CB",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410100","ﾃｸﾉｽ T9280-CN",0,"単価",5200.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410124","ﾃｸﾉｽ TSM401SB",0,"単価",5400.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410125","ﾃｸﾉｽ TSM401SW",0,"単価",5400.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410126","ﾃｸﾉｽ TSM401TB",0,"単価",5400.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410127","ﾃｸﾉｽ TSL906TB",0,"単価",5400.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410128","ﾃｸﾉｽ TSM402SB",0,"単価",5400.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410129","ﾃｸﾉｽ TSM402SM",0,"単価",5400.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410130","ﾃｸﾉｽ TSM401LB",0,"単価",5400.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410131","ﾃｸﾉｽ TSM401SN",0,"単価",5400.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410132","ﾃｸﾉｽ TSL906GB",0,"単価",5400.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410133","ﾃｸﾉｽ TSL906TW",0,"単価",5400.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410134","ﾃｸﾉｽ TSM402SH",0,"単価",5400.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410135","ﾃｸﾉｽ TSM402TN",0,"単価",5400.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410136","ﾃｸﾉｽ TSM903TB",0,"単価",5400.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410137","ﾃｸﾉｽ TSM104TH",0,"単価",5400.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410138","ﾃｸﾉｽ TSM905IB",0,"単価",5400.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410139","ﾃｸﾉｽ TSL407SP",0,"単価",5400.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410140","ﾃｸﾉｽ TSM208BG",0,"単価",5400.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410141","ﾃｸﾉｽ TSM903GB",0,"単価",5400.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410142","ﾃｸﾉｽ TSM104TS",0,"単価",5400.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410143","ﾃｸﾉｽ TSM905IS",0,"単価",5400.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410144","ﾃｸﾉｽ TSL407SS",0,"単価",5400.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","01410145","ﾃｸﾉｽ TSM208SB",0,"単価",5400.00,0,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","04360001","ﾊﾟｰﾌｪｸﾄﾛｳｶﾞﾝｷｮｳ RM-104 +1.00",3,"上代単価×掛率",0.00,45,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","04360002","ﾊﾟｰﾌｪｸﾄﾛｳｶﾞﾝｷｮｳ RM-104 +1.50",3,"上代単価×掛率",0.00,45,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","04360003","ﾊﾟｰﾌｪｸﾄﾛｳｶﾞﾝｷｮｳ RM-104 +2.00",3,"上代単価×掛率",0.00,45,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","04360004","ﾊﾟｰﾌｪｸﾄﾛｳｶﾞﾝｷｮｳ RM-104 +2.50",3,"上代単価×掛率",0.00,45,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","04360005","ﾊﾟｰﾌｪｸﾄﾛｳｶﾞﾝｷｮｳ RM-104 +3.00",3,"上代単価×掛率",0.00,45,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","04360006","ﾊﾟｰﾌｪｸﾄﾛｳｶﾞﾝｷｮｳ RM-104 +3.50",3,"上代単価×掛率",0.00,45,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","04360007","ﾊﾟｰﾌｪｸﾄﾛｳｶﾞﾝｷｮｳ GZ-07 +1.00",3,"上代単価×掛率",0.00,45,"0",0,"0",0.00,0
0,"売上単価",1,"得意先別商品","100040","㈱中部プロット","04360008","ﾊﾟｰﾌｪｸﾄﾛｳｶﾞﾝｷｮｳ GZ-07 +1.50",3,"上代単価×掛率",0.00,45,"0",0,"0",0.00,0
